zipcodeID,Latitude,Longitude
23915,36.70668145248709,-78.28626641876019
24070,37.37315358397075,-80.21238021177732
23347,37.36028121250803,-75.96796083822204
23357,37.75863031903407,-75.67459512676368
23418,37.63823428698282,-75.66928690176906
24069,36.58375700887893,-79.63779209343033
24482,38.20503571442674,-78.99710694333072
23413,37.465295780775705,-75.85355064064953
23234,37.452938120098224,-77.46752650314556
23236,37.474381947968595,-77.58634515400564
24503,37.45273674930161,-79.24285820734036
23315,36.738608743998384,-76.84289200686061
23320,36.752083973296806,-76.21806549092963
24019,37.34459327505965,-79.9556505943994
24014,37.22425301716305,-79.91282413482594
24015,37.255878756999095,-79.97979853527414
23894,37.13867486855037,-77.82404165809601
24435,37.86715833708763,-79.30663161665575
24437,38.211616409070075,-78.93307310204199
24440,37.99594396734028,-79.16574342292057
23237,37.40173673925915,-77.45432303637898
24441,38.22822652393501,-78.81091782969406
23301,37.68402359990927,-75.63968235945327
23306,37.56858204452578,-75.88142364898215
24471,38.308380868482345,-78.79646445187291
24477,38.00416444353431,-79.04374362716663
23452,36.84603634530117,-76.09196782725337
23455,36.889724877900846,-76.14409388832223
23453,36.78500371704797,-76.07679562042148
24120,36.71891832611993,-80.41277896267894
22642,38.9153186296511,-78.06538425477947
24122,37.421205936504805,-79.6937171714103
24087,37.22594201411272,-80.24748551494451
22645,39.02152066184914,-78.27457871973212
22650,38.758926330685654,-78.3581670103992
22652,38.83919649082543,-78.4289505514268
22655,39.06442602344231,-78.21424141580866
22656,39.21724360630742,-78.0890344712638
24101,37.17702019522591,-79.801113915175
24102,36.83993895262063,-79.99892803160333
24079,37.05389447524988,-80.15417819516756
24083,37.406122588087044,-79.92031965672675
23421,37.76601834856797,-75.6144457757519
23432,36.87101722836246,-76.55100327178354
23434,36.7016346810957,-76.59073725422087
22620,39.06416276759768,-78.03317003007277
23435,36.837519060456316,-76.48029797716987
24566,36.727464893789886,-79.2506938375505
24571,37.13670648101936,-79.37984048445077
22601,39.17429435959707,-78.17429385967387
24578,37.66268682103998,-79.55693353655346
22624,39.2653564670274,-78.09506380864781
24076,36.59704371689406,-80.421161232305
23043,37.555125337664265,-76.34354246950932
24162,37.137346259622234,-80.25827701167469
23050,37.489172632710904,-76.41986443139837
24153,37.296740071097474,-80.11609107104607
23605,37.01753848581251,-76.43526746092454
22810,38.84466191281706,-78.7855390712711
23027,37.64550478861514,-78.13182955618902
23604,37.13159968797527,-76.58848378429917
23504,36.85680095140282,-76.265691738383
23505,36.91471733703554,-76.28925815154241
23517,36.86926881860114,-76.2919733307046
24148,36.58156365503868,-79.8723065991702
23464,36.79733525511796,-76.1789916603368
22728,38.577730914949825,-77.68638998231182
24149,37.02276569178332,-80.43423245286539
22733,38.33190901548875,-78.04670085815803
24529,36.624526663175004,-78.6400213466078
22735,38.479409177791354,-78.18336149633598
24593,37.32650384647536,-78.91341192202253
24594,36.64217071600581,-79.185035335912
24534,36.878342693860304,-78.76691811457931
24133,36.675609039425694,-80.12792755661138
24597,36.78554004753522,-79.1095052010042
24598,36.60520416963675,-78.78280660354187
24541,36.59072278692713,-79.51571933118214
24649,37.08302734923285,-81.92198175365496
24550,37.23492070062986,-79.26897362203499
22709,38.32768597183019,-78.2173144406089
24630,37.17292430401346,-81.47820129765171
23457,36.61681942197879,-76.01579785888401
23459,36.916045919883345,-76.17048426623586
22713,38.54122712643078,-78.1320412790817
22714,38.52067842796714,-77.89362921051963
24613,37.26199917682061,-81.33850186197134
22716,38.62596526418565,-78.10794732450938
22718,38.4707397213611,-77.82024538591577
24128,37.342598035570916,-80.47195838047486
23462,36.83659493960482,-76.15103921308918
24147,37.40178327917505,-80.8281513667921
22911,38.095228664371405,-78.40780054915598
23669,37.050504494287054,-76.33952639852441
23690,37.2182884435569,-76.52369687680937
23072,37.295422938417914,-76.48148584759377
23075,37.549359606860435,-77.31593044963051
23083,37.31899247222486,-78.11111713794554
23692,37.18107778880898,-76.45868640505353
22850,38.566667270778,-78.92048061219049
23606,37.07846813539618,-76.49557622756083
23662,37.13092853832143,-76.35690607585468
24226,37.14222326689031,-82.33383185325738
23666,37.05818039860657,-76.40816988223423
23070,37.55061342726793,-76.38527369962151
23608,37.1509339050757,-76.54343185699457
24179,37.285509074784045,-79.79962502457516
23065,37.80159685341209,-77.92978668450786
23651,37.01388094664844,-76.30465619073055
22821,38.46348932946904,-79.07429629054133
22847,38.71792344351218,-78.70971717740576
22844,38.658850764451245,-78.66039143701516
22846,38.387915894902676,-78.79239847930631
23664,37.07468227196932,-76.29249662551882
23059,37.70423329982697,-77.56541843091583
24174,37.35086869033785,-79.66760605457574
23607,36.98748058895808,-76.42232858099919
23805,37.12921554296298,-77.39529480810887
24283,36.94154376113573,-82.34554055864982
24290,36.61186229590828,-82.56686765591758
23177,37.730891516530335,-77.00297103878239
24293,37.00558795002394,-82.56457763844725
23156,37.524404728595414,-76.71105484200729
23801,37.2361283336557,-77.3358313475386
24301,37.06319105412388,-80.79735298615134
23114,37.48317415556289,-77.6605628399031
23153,37.77640871618934,-77.95719554014204
23176,37.569265950163526,-76.42016061681898
23120,37.408714471096005,-77.78467310348088
24324,36.97461297850623,-80.78835285440067
23128,37.451401959333,-76.43215866738853
23138,37.362445500259696,-76.30061637584504
22936,38.167110174195216,-78.49975630930618
22937,37.81297354709159,-78.60890981843335
22947,38.04326768825325,-78.32623869725802
22949,37.78800058435951,-78.88257728341483
22952,37.95835334992722,-78.97137749247725
23113,37.5393469050357,-77.68092707212662
22958,37.898302345177115,-78.8961099883852
23109,37.432609589161245,-76.32446274436012
23110,37.583382374497035,-76.76577971266357
24271,36.747118675986144,-82.4171412290844
24258,36.65170409716643,-82.41199539467169
24243,36.781742688973964,-82.92082402830624
22303,38.79402180875951,-77.08175436597116
22204,38.86075768382011,-77.09893591635944
22060,38.70524736167647,-77.1563498165907
22205,38.883374238430406,-77.13947767345581
22032,38.82011816682001,-77.2903235305065
22003,38.83079407368763,-77.21401983204959
22314,38.80731629231309,-77.05630134153364
22315,38.75735376806199,-77.14804722869661
22401,38.29927630745567,-77.48704515860715
22307,38.77080018667931,-77.0569429376664
22308,38.7295601078128,-77.05874782575154
22503,37.76239714471251,-76.5043266580488
22508,38.31731669690811,-77.79129682528821
22534,38.08472668728683,-77.6706244963234
22539,37.85866803010555,-76.2873278898702
22542,38.29348800726575,-77.88837134036504
22405,38.315684470561905,-77.40376595593409
22454,37.835985877146584,-76.85032089439375
20121,38.81751042516606,-77.46013038510915
22469,38.06668612336597,-76.64748076562478
20129,39.16675102523965,-77.59401471630605
22066,39.01031210182208,-77.30257439759032
20124,38.7805936706614,-77.39085394235553
22437,37.776398749902455,-76.81559560065642
22554,38.42285641709003,-77.3835038507221
20109,38.79472509208938,-77.5310427477246
22556,38.48624680424666,-77.51299140992558
22567,38.233951536134555,-77.92400588736177
22578,37.65062435113293,-76.36267637611382
22193,38.64232538910545,-77.34880895406991
20151,38.89581121301711,-77.44452730858836
22203,38.87376719649899,-77.11630716524343
22180,38.89618942560156,-77.25425265763403
20158,39.141276005183556,-77.65510405940478
20164,39.01243578968001,-77.39585780619274
22172,38.57415750106787,-77.38946363274044
22079,38.67999294621757,-77.20549590301346
22102,38.951982097296025,-77.22900373613345
22124,38.89089601334041,-77.33025342575496
22181,38.90530647371486,-77.29466020800214
22150,38.7719865552354,-77.18604320473008
22182,38.93610266360707,-77.27361107639001
22152,38.77564038109875,-77.23149051537496
20186,38.690485463333516,-77.8430060613806
20190,38.95968268260975,-77.33807385832188
20194,38.97996876374748,-77.3435330030456
20197,39.193788656021695,-77.62251591907437
20198,38.875237111403635,-77.76128534424322
20180,39.2677511907649,-77.63804363600497
20169,38.871704481776476,-77.64627837274867
20171,38.924583124311766,-77.39824428134847
22015,38.78784032317242,-77.2813623798699
22206,38.8441954650487,-77.08860433562154
22033,38.875629219412986,-77.38418504490386
23523,36.83254114565739,-76.27198920054116
24236,36.64407870237028,-81.73689233101624
20191,38.934380517646844,-77.35184234394899
23442,37.901268899240335,-75.56873518408145
22482,37.737232113771086,-76.35245885009584
24375,36.77127573778512,-81.39026437030441
23322,36.627011976521544,-76.26932648153183
23141,37.53042322465217,-77.1579126089797
22201,38.88690919999965,-77.09498796991886
24527,36.73236423482166,-79.34580247240615
24555,37.66779950644212,-79.47006864425248
22969,37.79700011985972,-78.69365541336657
23323,36.70791047408915,-76.37944830509514
23930,37.17466252175802,-78.09608630004266
24431,38.1689734795425,-78.83925882813236
23959,37.1047103913715,-78.79654231427634
22637,39.25056845507021,-78.36050320176133
24078,36.72376500734924,-79.91303118574058
24520,36.58486447361662,-79.03752310021088
24250,36.75751662039579,-82.58705647717466
24486,38.2936583595457,-78.9292481738641
23224,37.49849993872124,-77.46564281916073
23226,37.57774597879393,-77.51981168935794
23866,36.92012717103216,-76.86693740253907
20117,38.99473711562541,-77.73850928047887
23827,36.61490915043697,-77.20724218677748
23509,36.8821475491701,-76.26202305841736
22209,38.894144872687775,-77.07307205013495
24603,37.35607201930827,-82.19139804238569
24479,38.15353539893954,-79.23993018113293
22448,38.339959224838424,-77.03237740739138
22980,38.09587630934425,-78.88584883175815
23602,37.1151072619906,-76.5162545668947
24352,36.715465202856876,-80.53436586259443
23192,37.8173232890386,-77.68209965857233
23883,37.12545992463589,-76.75019585195696
20175,39.064096638649005,-77.59939773791524
24330,36.72375274059658,-81.02471507394148
20166,38.971459427110915,-77.46369488041438
23321,36.8006652486024,-76.42189412751196
24656,37.17429333656827,-82.12363502373734
22192,38.683582180972905,-77.31821160068478
24017,37.294706079821765,-79.9918009952197
22202,38.8568963591797,-77.05174895894726
24281,36.650513457729915,-83.32949715496972
23966,37.291771681018304,-78.27417875074872
22310,38.784465769179974,-77.1222886865736
23438,36.581156668645406,-76.69749541278304
23693,37.126689047861305,-76.44754990950071
22742,38.4588989307411,-77.71178724788314
24220,37.11957013685236,-82.22640614053091
23084,37.88640074599766,-78.11162356687407
22832,38.4578013243717,-78.75690538307691
24064,37.37236982210965,-79.77589607964035
24072,37.03809050457318,-80.23112923372713
23415,37.97458701757688,-75.5344212771202
23303,37.90345903890358,-75.5056167905824
21716,39.3179756911253,-77.62618592643929
23123,37.65238571023241,-78.30308862703845
23502,36.86273593551505,-76.2098243366238
23922,37.17988410966399,-78.21220343603972
22940,38.20558070538527,-78.59704632982425
24228,37.17045834677532,-82.44962211716694
24430,38.07600085415612,-79.34180816501475
23704,36.82603281586182,-76.31229698192016
22939,38.10575371626106,-78.97288132531287
24248,36.62708087538215,-83.50767381549417
22301,38.819956411159524,-77.05933341930182
23169,37.58940442287587,-76.46235852402663
24317,36.60137667029716,-80.66876219941594
22968,38.24110641373005,-78.39406616672017
23707,36.83836184572266,-76.34091127263707
22043,38.900762919773,-77.19746247771116
22046,38.88697377941645,-77.18026205325111
23071,37.543255483653695,-76.4522825351109
23420,37.582760829648635,-75.81166646823289
20136,38.73740403247018,-77.55474477595061
22025,38.598734434746405,-77.3491131119805
24467,38.25920353331645,-78.97247934094878
23508,36.88511868078257,-76.30470093110307
23359,37.88642706825465,-75.60422485928979
23518,36.91638511178354,-76.2158778486837
22841,38.3388783647448,-78.89414145246604
22737,38.59023375228588,-78.00203497923087
24549,36.715839248882276,-79.50631982310131
23233,37.644558735996895,-77.62822428032626
23872,36.983506073846286,-77.72628834283273
22443,38.18078097186441,-76.99775683341107
24013,37.266903972240584,-79.92219489248026
24421,38.263892110132815,-79.20018881076498
23294,37.63048640092671,-77.54205084706888
22302,38.82799204070017,-77.08433266292201
23238,37.59595795889277,-77.64138144549725
23887,36.56761846881733,-77.8165786080163
23937,36.94546160097218,-78.52462338675986
23350,37.514884768917,-75.87427553248978
24263,36.67163870166479,-83.15079466983809
23888,36.953840088049674,-76.9780119885624
22715,38.41032108365113,-78.18541445970953
22736,38.39631221823436,-77.6967018535077
23601,37.058575575102736,-76.46413301592588
24563,37.061056284819756,-79.27385327510854
24592,36.678083553713066,-78.95473752821431
23487,36.85197879378637,-76.72301678749471
24641,37.117967223908295,-81.80803434181138
23696,37.19248830778923,-76.4258819849656
23701,36.81127306599927,-76.36986595315119
20119,38.62159486121391,-77.62818742790745
22851,38.56060918116884,-78.51060194162625
23703,36.8818716308711,-76.3745641059487
20187,38.71845719204583,-77.74274619887791
22207,38.9066500860327,-77.12384431676179
23112,37.43737762827499,-77.66393681113487
22974,37.96208177815157,-78.27532128095231
20137,38.806811625156456,-77.72993899858585
23149,37.56793534024382,-76.61598864525973
24176,37.00936832129105,-79.69193066276983
22853,38.65155871506272,-78.76406309893281
22030,38.838915539920265,-77.34187491129808
